tracking_id	locus	nearest_ref_id	class_code	transcript_length	R1L1Kidney	R1L2Liver	R1L3Kidney	R1L4Liver	R1L6Liver	R1L7Kidney	R1L8Liver	R2L1Liver	R2L2Kidney	R2L3Liver	R2L4Kidney	R2L6Kidney	R2L7Liver	R2L8Kidney
TC_3142	chr2:3362453-3467864	ENSG00000171853	KNOWN		67	52	53	38	39	53	42	31	56	34	62	73	41	60
TC_3143	chr2:3405736-3405961	ENSG00000210538	NOVEL		0	0	0	1	1	0	1	0	0	0	0	0	1	0
TC_3144	chr2:3480698-3502306	ENSG00000182551	KNOWN		700	1406	714	1355	1344	698	1252	1127	682	1378	582	774	1155	592
TC_3145	chr2:3570568-3583815	ENSG00000171865	KNOWN		37	34	29	30	31	28	15	21	49	23	20	41	20	25
TC_3146	chr2:3600728-3606383	ENSG00000171863	KNOWN		21	18	28	17	9	19	11	9	19	21	18	21	26	18
TC_3147	chr2:3620420-3669910	ENSG00000118004	KNOWN		36	202	43	203	189	43	184	178	41	221	46	46	186	34
TC_3148	chr2:3643013-3643147	ENSG00000188765	NOVEL		4	1	1	3	4	5	1	1	5	2	2	3	1	0
TC_3149	chr2:3683685-3728131	ENSG00000151360	KNOWN		3	2	5	7	2	2	2	0	2	3	2	0	3	4
TC_3150	chr2:3778044-3794876	ENSG00000214866	NOVEL		0	0	2	0	0	1	0	0	0	0	0	0	0	1
TC_3151	chr2:4253893-4253983	ENSG00000215960	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3152	chr2:4852466-4852620	ENSG00000210527	NOVEL		0	1	0	0	1	0	1	0	0	0	0	0	1	0
TC_3153	chr2:4970742-4970848	ENSG00000207192	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3154	chr2:5750250-5758967	ENSG00000176887	KNOWN		0	3	0	3	6	0	5	1	0	1	0	0	2	1
TC_3155	chr2:6029435-6030032	ENSG00000212983	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3156	chr2:6786783-6797273	ENSG00000205837	KNOWN		0	0	0	0	0	0	1	0	1	0	2	0	0	0
TC_3157	chr2:6905904-6923387	ENSG00000134326	KNOWN		6	4	6	2	7	3	6	3	3	7	5	6	7	10
TC_3158	chr2:6935247-6955814	ENSG00000134321	KNOWN		12	10	15	7	4	13	7	2	9	9	9	17	4	7
TC_3159	chr2:6974974-7101758	ENSG00000151692	KNOWN		71	14	61	17	13	66	10	8	89	18	58	73	10	60
TC_3160	chr2:7382330-7382673	ENSG00000213774	NOVEL		0	0	0	0	0	1	0	1	0	1	1	0	0	3
TC_3161	chr2:7634423-7634530	ENSG00000210552	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3162	chr2:7907028-7907486	ENSG00000189324	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3163	chr2:8264724-8386000	ENSG00000198114	KNOWN		3	5	0	3	5	1	6	7	0	5	1	0	3	1
TC_3164	chr2:8736791-8742034	ENSG00000115738	KNOWN		177	221	158	223	200	160	196	162	159	241	140	188	171	133
TC_3165	chr2:8786511-8895181	ENSG00000134313	KNOWN		228	78	236	70	80	248	68	38	256	56	208	272	59	192
TC_3166	chr2:8914152-9061327	ENSG00000143797	KNOWN		79	6	86	3	5	83	7	2	64	7	70	76	4	55
TC_3167	chr2:9036475-9036578	ENSG00000210570	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3168	chr2:9264345-9463257	ENSG00000151693	KNOWN		272	15	257	14	27	250	24	16	294	29	224	267	16	198
TC_3169	chr2:9328865-9329208	ENSG00000213772	NOVEL		7	5	7	2	5	14	0	2	10	3	5	10	2	4
TC_3170	chr2:9461055-9481094	ENSG00000119185	KNOWN		197	38	214	32	35	188	38	24	216	40	170	185	32	154
TC_3171	chr2:9481244-9530678	ENSG00000119203	KNOWN		77	24	56	30	29	51	35	17	51	37	49	46	23	35
TC_3172	chr2:9532116-9546041	ENSG00000134330	KNOWN		70	46	64	37	40	76	34	35	90	41	60	78	31	78
TC_3173	chr2:9546864-9613368	ENSG00000151694	KNOWN		47	26	62	26	32	68	22	20	80	31	50	70	24	50
TC_3174	chr2:9589824-9589925	ENSG00000210576	NOVEL		1	0	0	0	0	0	0	0	0	0	0	2	0	0
TC_3175	chr2:9641557-9688557	ENSG00000134308	KNOWN		289	68	346	80	92	318	74	58	340	108	270	362	61	283
TC_3176	chr2:9672847-9672951	ENSG00000207086	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3177	chr2:9798224-9798363	ENSG00000200034	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3178	chr2:9890887-9991994	ENSG00000115750	KNOWN		18	6	35	6	3	32	4	4	22	11	21	25	9	18
TC_3179	chr2:10001257-10059854	ENSG00000134317	KNOWN		28	19	29	22	19	16	19	15	26	23	20	26	14	11
TC_3180	chr2:10060737-10063609	ENSG00000188525	KNOWN		0	0	0	0	2	0	0	1	0	0	0	0	0	0
TC_3181	chr2:10101133-10112414	ENSG00000172059	KNOWN		103	83	102	89	85	103	80	60	104	71	95	106	64	90
TC_3182	chr2:10114054-10115235	ENSG00000177066	KNOWN		354	8	381	5	10	335	9	13	372	10	302	349	7	298
TC_3183	chr2:10114423-10137801	ENSG00000205795	KNOWN		624	13	614	8	21	566	12	18	627	15	599	583	13	582
TC_3184	chr2:10147783-10147897	ENSG00000212558	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3185	chr2:10179906-10188996	ENSG00000171848	KNOWN		5	2	2	2	4	6	6	1	4	1	4	4	2	0
TC_3186	chr2:10198960-10269307	ENSG00000163009	KNOWN		1	0	0	0	0	1	0	0	1	0	0	0	0	0
TC_3187	chr2:10212650-10212784	ENSG00000206647	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3188	chr2:10353624-10353757	ENSG00000206898	NOVEL		0	1	0	0	0	0	0	1	0	2	0	0	1	0
TC_3189	chr2:10360491-10485193	ENSG00000115756	KNOWN		132	86	130	94	74	125	80	94	150	100	146	149	95	138
TC_3190	chr2:10497992-10506053	ENSG00000115758	KNOWN		326	115	325	105	91	301	114	78	309	118	277	336	97	241
TC_3191	chr2:10504291-10504423	ENSG00000206633	NOVEL		1	0	0	0	0	0	0	0	1	0	0	0	1	0
TC_3192	chr2:10628345-10747549	ENSG00000115761	KNOWN		77	34	77	41	53	95	52	33	72	55	59	92	42	77
TC_3193	chr2:10749115-10749408	ENSG00000210642	NOVEL		1	1	0	0	0	1	0	0	1	1	2	0	0	2
TC_3194	chr2:10779226-10842679	ENSG00000143882	KNOWN		852	338	935	377	385	878	337	232	902	354	669	931	262	698
TC_3195	chr2:10801775-10801826	ENSG00000201625	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3196	chr2:10840970-10878441	ENSG00000143870	KNOWN		814	422	842	486	454	836	412	311	820	464	624	896	352	662
TC_3197	chr2:10969514-10971801	ENSG00000162975	KNOWN		0	0	0	0	0	1	0	0	2	0	0	0	0	0
TC_3198	chr2:11157428-11189753	ENSG00000145063	KNOWN		1	0	0	0	0	0	0	1	0	0	0	0	0	0
TC_3199	chr2:11190630-11203603	ENSG00000150873	KNOWN		0	0	1	0	0	0	0	0	2	0	1	2	0	2
TC_3200	chr2:11212991-11236447	ENSG00000162976	KNOWN		91	26	74	28	23	79	25	10	70	21	82	90	22	72
TC_3201	chr2:11237338-11402162	ENSG00000134318	KNOWN		199	178	215	165	180	208	172	125	232	163	174	220	120	163
TC_3202	chr2:11291565-11291671	ENSG00000207267	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3203	chr2:11409204-11409695	ENSG00000197781	NOVEL		1	2	1	1	0	0	0	0	1	1	1	4	0	0
TC_3204	chr2:11501952-11523748	ENSG00000169016	KNOWN		14	16	13	6	10	14	8	2	13	12	20	13	12	13
TC_3205	chr2:11574974-11575080	ENSG00000201610	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3206	chr2:11591693-11700365	ENSG00000196208	KNOWN		1	0	1	0	0	0	0	2	0	2	1	2	0	1
TC_3207	chr2:11609278-11609349	ENSG00000210677	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3208	chr2:11619238-11619356	ENSG00000202248	NOVEL		1	0	0	2	0	0	0	0	0	0	0	0	0	0
TC_3209	chr2:11642350-11642549	ENSG00000210722	NOVEL		1	0	2	2	2	2	1	0	0	1	1	1	0	0
TC_3210	chr2:11715756-11727876	ENSG00000169006	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3211	chr2:11781929-11884982	ENSG00000134324	KNOWN		122	82	118	74	68	92	71	61	116	62	84	132	60	74
TC_3212	chr2:12087880-12087949	ENSG00000200226	NOVEL		0	0	0	1	0	0	0	1	0	0	0	0	0	0
TC_3213	chr2:12468975-12469078	ENSG00000207183	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3214	chr2:12774466-12800311	ENSG00000071575	KNOWN		218	53	210	58	47	190	52	45	202	58	183	208	46	174
TC_3215	chr2:13204621-13204721	ENSG00000210742	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3216	chr2:14332197-14332300	ENSG00000210748	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3217	chr2:14690292-14699871	ENSG00000162981	KNOWN		5	2	0	2	2	6	2	0	3	0	4	3	1	3
TC_3218	chr2:15224483-15618905	ENSG00000151779	KNOWN		118	31	107	34	43	107	30	31	126	41	90	129	41	104
TC_3219	chr2:15648753-15688676	ENSG00000079785	KNOWN		263	117	293	138	122	289	150	76	286	126	229	282	109	233
TC_3220	chr2:15922510-15922626	ENSG00000202160	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3221	chr2:15961243-15961345	ENSG00000210765	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3222	chr2:15997486-15997815	ENSG00000169050	KNOWN		1	0	0	0	0	0	0	1	0	0	0	1	0	0
TC_3223	chr2:15998134-16004579	ENSG00000134323	KNOWN		2	1	3	0	2	11	3	1	5	0	3	7	0	3
TC_3224	chr2:16008263-16008563	ENSG00000210769	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3225	chr2:16243953-16244045	ENSG00000210770	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3226	chr2:16587556-16587937	ENSG00000203527	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3227	chr2:16592320-16592644	ENSG00000203526	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3228	chr2:16594890-16710580	ENSG00000197872	KNOWN		4	6	4	10	8	2	4	6	3	6	1	3	6	4
TC_3229	chr2:16886780-16886862	ENSG00000216193	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3230	chr2:16899673-16899756	ENSG00000209066	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3231	chr2:17167679-17167888	ENSG00000210786	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3232	chr2:17329045-17329651	ENSG00000214843	NOVEL		0	0	1	0	0	1	0	0	0	0	1	1	0	1
TC_3233	chr2:17555467-17563187	ENSG00000214842	KNOWN		0	2	0	4	3	0	2	6	0	3	0	0	3	0
TC_3234	chr2:17585288-17701186	ENSG00000163032	KNOWN		3	32	5	22	40	1	30	22	2	39	1	3	25	2
TC_3235	chr2:17708560-17798551	ENSG00000163029	KNOWN		95	120	74	125	112	86	127	90	72	124	72	91	91	61
TC_3236	chr2:17798658-17829460	ENSG00000178295	KNOWN		20	34	23	48	44	21	43	30	17	38	15	14	24	6
TC_3237	chr2:17861267-17861848	ENSG00000151379	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3238	chr2:17923426-17977705	ENSG00000170745	KNOWN		22	6	11	8	6	16	5	3	21	9	18	13	6	9
TC_3239	chr2:18085353-18085480	ENSG00000212455	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3240	chr2:18599489-18634319	ENSG00000185013	KNOWN		2	5	3	8	5	4	5	4	2	4	4	2	4	1
TC_3241	chr2:18628114-18628213	ENSG00000207170	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3242	chr2:18998650-19001974	ENSG00000197484	KNOWN		5	6	2	8	2	6	4	6	6	5	2	4	3	1
TC_3243	chr2:19414728-19421865	ENSG00000143867	KNOWN		2	0	2	0	0	1	2	0	4	0	4	3	0	3
TC_3244	chr2:19889491-19889817	ENSG00000143880	NOVEL		2	0	3	1	0	6	0	0	3	0	3	0	0	5
TC_3245	chr2:19960001-19965228	ENSG00000183891	KNOWN		6	11	9	11	14	6	11	6	7	11	6	10	5	3
TC_3246	chr2:19973512-20053373	ENSG00000118965	KNOWN		86	10	87	10	15	81	15	8	65	16	63	89	10	68
TC_3247	chr2:20056353-20075936	ENSG00000132031	KNOWN		8	0	11	0	0	9	1	0	12	2	11	11	0	4
TC_3248	chr2:20095894-20114926	ENSG00000068697	KNOWN		727	458	616	444	434	681	427	317	722	465	588	705	344	601
TC_3249	chr2:20218875-20219305	ENSG00000213729	NOVEL		0	0	0	0	0	0	1	0	1	0	0	0	0	0
TC_3250	chr2:20238588-20238877	ENSG00000212262	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3251	chr2:20239047-20239151	ENSG00000200763	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3252	chr2:20264041-20288675	ENSG00000115884	KNOWN		786	1611	830	1643	1490	772	1427	1584	948	1699	836	897	1701	793
TC_3253	chr2:20288516-20291228	ENSG00000205671	KNOWN		2	2	3	0	3	1	3	5	3	2	5	5	2	6
TC_3254	chr2:20311934-20390625	ENSG00000055917	KNOWN		327	313	352	342	299	315	263	200	343	351	279	332	214	273
TC_3255	chr2:20464862-20464960	ENSG00000212171	NOVEL		0	0	0	0	0	0	0	0	1	0	1	0	0	0
TC_3256	chr2:20510316-20512681	ENSG00000143878	KNOWN		319	669	302	728	682	288	620	587	331	748	336	400	651	308
TC_3257	chr2:20517545-20517611	ENSG00000212112	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3258	chr2:20544086-20544195	ENSG00000200829	NOVEL		0	1	0	0	0	0	1	1	0	1	0	0	0	0
TC_3259	chr2:20681045-20714345	ENSG00000118960	KNOWN		45	25	36	24	14	37	21	24	44	32	48	42	24	50
TC_3260	chr2:20729905-20734731	ENSG00000143869	KNOWN		0	0	1	0	0	6	1	0	0	0	0	0	3	1
TC_3261	chr2:20747285-20886355	ENSG00000118961	KNOWN		40	18	36	24	16	39	20	10	48	15	33	40	19	29
TC_3262	chr2:21077806-21120450	ENSG00000084674	KNOWN		106	9413	134	9352	9101	98	8948	6827	105	9595	94	124	7349	82
TC_3263	chr2:21219815-21220021	ENSG00000177320	KNOWN		0	0	0	1	0	0	0	0	0	0	0	0	0	0
TC_3264	chr2:21999370-21999666	ENSG00000206586	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3265	chr2:22415263-22415380	ENSG00000206882	NOVEL		1	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3266	chr2:22937931-22938155	ENSG00000210863	NOVEL		0	0	0	0	0	0	1	0	0	0	0	0	0	0
TC_3267	chr2:23462075-23784977	ENSG00000119771	KNOWN		50	8	57	4	3	45	5	6	42	7	58	44	5	41
TC_3268	chr2:23474985-23475488	ENSG00000214836	NOVEL		1	0	0	0	0	1	0	1	1	0	0	3	1	0
TC_3269	chr2:23828177-24003488	ENSG00000119778	KNOWN		19	8	24	6	5	16	9	10	16	12	14	15	7	12
TC_3270	chr2:24016791-24077195	ENSG00000173960	KNOWN		26	13	31	21	14	24	11	6	36	11	24	30	14	33
TC_3271	chr2:24073169-24073458	ENSG00000210870	NOVEL		0	0	2	1	0	0	0	0	0	0	1	0	0	0
TC_3272	chr2:24081766-24081987	ENSG00000210886	NOVEL		0	0	0	0	0	0	0	0	0	0	0	1	0	0
TC_3273	chr2:24086471-24103149	ENSG00000205639	KNOWN		0	1	0	0	0	0	1	1	0	0	0	0	0	0
TC_3274	chr2:24105747-24123727	ENSG00000163026	KNOWN		30	26	30	25	18	22	22	21	27	30	21	18	17	16
TC_3275	chr2:24122209-24122307	ENSG00000210889	NOVEL		0	1	0	0	0	0	0	0	0	1	0	0	1	0
TC_3276	chr2:24126106-24140055	ENSG00000119782	KNOWN		6	8	9	4	7	11	8	6	10	11	8	13	7	5
TC_3277	chr2:24143958-24152814	ENSG00000115128	KNOWN		78	35	76	39	44	70	42	35	74	27	59	76	25	55
TC_3278	chr2:24153809-24161426	ENSG00000115129	KNOWN		104	9	108	8	5	110	8	13	100	10	88	113	9	110
TC_3279	chr2:24191748-24199655	ENSG00000176732	KNOWN		2	0	1	0	0	1	1	1	2	0	0	0	0	1
TC_3280	chr2:24200740-24268070	ENSG00000186453	KNOWN		4	0	4	1	1	6	2	0	5	0	4	7	0	6
TC_3281	chr2:24279237-24437087	ENSG00000198399	KNOWN		188	168	202	208	209	224	192	137	234	175	184	226	158	162
TC_3282	chr2:24406775-24407047	ENSG00000173940	NOVEL		0	1	1	2	1	0	0	1	1	0	0	0	0	0
TC_3283	chr2:24441044-24441134	ENSG00000211550	NOVEL		2	0	1	1	4	2	0	1	1	3	0	0	1	0
TC_3284	chr2:24641003-24641111	ENSG00000202430	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3285	chr2:24660850-24847075	ENSG00000084676	KNOWN		335	183	330	160	179	309	169	130	310	164	276	330	141	232
TC_3286	chr2:24752682-24752788	ENSG00000206732	NOVEL		0	1	0	0	0	0	2	1	0	0	0	0	1	0
TC_3287	chr2:24866645-24869755	ENSG00000184924	KNOWN		29	18	36	13	22	22	11	21	34	21	38	40	22	21
TC_3288	chr2:24869518-24898747	ENSG00000138092	KNOWN		21	10	20	7	13	17	6	11	28	9	19	27	8	29
TC_3289	chr2:24895545-24995507	ENSG00000138031	KNOWN		43	26	56	24	21	43	24	23	58	26	55	62	20	65
TC_3290	chr2:25020009-25048435	ENSG00000115137	KNOWN		25	8	21	8	5	27	6	2	24	5	20	25	4	15
TC_3291	chr2:25045761-25045850	ENSG00000202479	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3292	chr2:25085220-25085319	ENSG00000207069	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3293	chr2:25118503-25231747	ENSG00000084710	KNOWN		2	2	4	2	0	5	1	0	5	0	4	7	1	6
TC_3294	chr2:25134406-25134702	ENSG00000210950	NOVEL		1	2	0	0	0	0	0	0	0	1	0	0	0	0
TC_3295	chr2:25237226-25245063	ENSG00000115138	KNOWN		2	1	2	1	1	0	0	1	0	4	0	3	1	2
TC_3296	chr2:25309350-25418963	ENSG00000119772	KNOWN		60	32	54	30	21	54	25	16	56	23	60	52	18	51
TC_3297	chr2:25446322-25446689	ENSG00000179061	NOVEL		0	0	1	0	0	0	0	0	2	0	1	0	0	1
TC_3298	chr2:25453635-25750007	ENSG00000138101	KNOWN		27	7	36	15	11	26	11	13	24	12	20	30	19	28
TC_3299	chr2:25491218-25491519	ENSG00000203514	NOVEL		0	1	2	0	2	2	0	0	1	1	0	0	0	0
TC_3300	chr2:25773451-25773561	ENSG00000201160	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3301	chr2:25814065-25954839	ENSG00000143970	KNOWN		120	54	122	57	38	123	50	42	141	54	109	144	36	102
TC_3302	chr2:26002972-26058907	ENSG00000084731	KNOWN		9	5	16	4	5	15	4	3	14	4	16	12	5	14
TC_3303	chr2:26110483-26213826	ENSG00000084733	KNOWN		294	125	326	139	113	337	91	75	376	129	257	379	104	243
TC_3304	chr2:26119048-26119154	ENSG00000199872	NOVEL		0	0	1	1	0	0	0	2	0	0	1	0	1	1
TC_3305	chr2:26249464-26266017	ENSG00000157833	KNOWN		0	2	14	1	0	8	4	1	5	2	10	14	1	6
TC_3306	chr2:26267009-26321098	ENSG00000084754	KNOWN		501	358	608	324	333	552	322	312	589	391	518	595	323	521
TC_3307	chr2:26321120-26366836	ENSG00000138029	KNOWN		816	531	773	544	505	768	458	348	782	522	602	743	411	568
TC_3308	chr2:26384545-26422606	ENSG00000173567	KNOWN		15	0	12	0	1	14	1	1	11	0	16	16	1	12
TC_3309	chr2:26422486-26472255	ENSG00000138018	KNOWN		80	86	72	88	79	76	78	65	76	98	48	84	57	46
TC_3310	chr2:26478288-26533082	ENSG00000157856	KNOWN		0	0	0	0	0	0	0	0	1	0	0	0	1	0
TC_3311	chr2:26533575-26635070	ENSG00000115155	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3312	chr2:26638985-26655810	ENSG00000173557	NOVEL		2	0	2	0	0	0	0	0	2	0	0	1	0	1
TC_3313	chr2:26657577-26717715	ENSG00000157884	KNOWN		1	0	0	0	0	1	0	0	0	0	1	0	0	0
TC_3314	chr2:26769123-26806207	ENSG00000171303	KNOWN		8	1	4	1	2	5	2	2	10	2	6	7	2	4
TC_3315	chr2:26840646-26857603	ENSG00000213699	KNOWN		192	107	187	92	93	190	83	75	218	110	177	194	103	152
TC_3316	chr2:26862386-26870961	ENSG00000115163	KNOWN		0	1	0	0	1	0	0	0	0	0	0	0	0	0
TC_3317	chr2:26924467-27024572	ENSG00000157851	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3318	chr2:27047029-27103590	ENSG00000084764	KNOWN		104	42	93	37	46	87	46	42	103	67	104	89	56	84
TC_3319	chr2:27089162-27089539	ENSG00000205500	KNOWN		1	0	3	2	2	0	0	1	4	2	0	1	0	0
TC_3320	chr2:27109349-27118067	ENSG00000119777	KNOWN		165	181	178	178	173	149	148	178	169	204	161	166	193	166
TC_3321	chr2:27127995-27146985	ENSG00000084693	KNOWN		211	99	193	82	93	207	55	68	223	85	201	233	70	219
TC_3322	chr2:27155034-27162767	ENSG00000138080	KNOWN		58	37	56	40	34	48	33	55	71	56	73	77	61	84
TC_3323	chr2:27163624-27177091	ENSG00000138030	KNOWN		261	318	276	308	270	261	266	308	282	299	279	296	314	271
TC_3324	chr2:27177646-27195475	ENSG00000138028	KNOWN		2	3	2	2	2	0	2	3	1	3	1	1	2	1
TC_3325	chr2:27200161-27207182	ENSG00000143994	KNOWN		13	37	13	43	38	17	37	29	20	44	11	13	32	14
TC_3326	chr2:27207131-27211046	ENSG00000138073	KNOWN		108	220	122	208	187	88	219	209	134	226	110	115	221	91
TC_3327	chr2:27213227-27215782	ENSG00000186143	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3328	chr2:27217284-27217352	ENSG00000211007	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3329	chr2:27225506-27229239	ENSG00000163792	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3330	chr2:27275963-27288575	ENSG00000138074	KNOWN		52	216	58	209	178	33	176	175	51	204	51	63	181	62
TC_3331	chr2:27288403-27293548	ENSG00000138085	KNOWN		208	72	190	75	64	198	61	56	222	66	206	215	77	204
TC_3332	chr2:27293762-27320158	ENSG00000084774	KNOWN		43	30	44	21	22	30	32	29	39	26	49	49	26	49
TC_3333	chr2:27330975-27339631	ENSG00000115194	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3334	chr2:27351793-27357800	ENSG00000163793	KNOWN		0	0	0	0	0	0	0	0	0	0	1	0	0	0
TC_3335	chr2:27358934-27383811	ENSG00000138100	KNOWN		5	1	6	1	2	4	1	2	5	1	7	7	0	5
TC_3336	chr2:27383769-27384634	ENSG00000163794	KNOWN		0	2	0	2	5	0	1	3	0	2	1	0	2	1
TC_3337	chr2:27385866-27399473	ENSG00000115204	KNOWN		120	39	129	31	29	99	36	27	106	42	89	120	36	93
TC_3338	chr2:27402220-27433372	ENSG00000115207	KNOWN		87	45	90	60	50	96	62	46	106	77	90	132	63	106
TC_3339	chr2:27440723-27446828	ENSG00000115211	KNOWN		58	40	72	38	48	74	50	56	82	58	59	64	50	51
TC_3340	chr2:27446893-27453498	ENSG00000115234	KNOWN		146	120	155	114	115	147	99	114	161	114	153	163	139	151
TC_3341	chr2:27453603-27457097	ENSG00000163795	KNOWN		37	51	55	34	40	39	27	53	61	30	60	64	54	65
TC_3342	chr2:27457566-27486000	ENSG00000115241	KNOWN		162	94	143	93	97	133	107	89	152	102	137	179	106	137
TC_3343	chr2:27504161-27518630	ENSG00000115216	KNOWN		99	106	110	93	73	102	65	75	97	110	91	100	93	100
TC_3344	chr2:27518767-27520667	ENSG00000157992	KNOWN		10	12	12	12	8	13	8	12	11	14	12	9	9	5
TC_3345	chr2:27520745-27566075	ENSG00000138002	KNOWN		113	22	105	30	29	96	29	31	119	36	109	124	30	108
TC_3346	chr2:27551865-27551966	ENSG00000200003	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3347	chr2:27568255-27571590	ENSG00000115226	KNOWN		4	128	5	123	146	3	95	121	2	113	3	6	114	4
TC_3348	chr2:27573210-27600052	ENSG00000084734	KNOWN		0	198	1	192	199	0	165	183	0	235	1	1	193	2
TC_3349	chr2:27652893-27659087	ENSG00000163800	KNOWN		3	3	1	6	1	2	7	4	2	3	0	1	3	2
TC_3350	chr2:27659397-27699465	ENSG00000198522	KNOWN		111	59	108	50	50	112	52	37	110	56	114	109	43	81
TC_3351	chr2:27702010-27705383	ENSG00000176714	KNOWN		12	8	12	7	2	11	10	6	11	3	11	12	3	10
TC_3352	chr2:27705407-27727215	ENSG00000115254	KNOWN		67	32	59	32	42	70	29	24	66	29	47	84	37	51
TC_3353	chr2:27718414-27718540	ENSG00000206731	NOVEL		0	0	0	0	0	0	0	0	0	0	0	0	0	0
TC_3354	chr2:27727183-27739953	ENSG00000119760	KNOWN		161	80	160	106	110	156	104	75	173	98	145	183	85	161
TC_3355	chr2:27739842-27771335	ENSG00000163798	KNOWN		52	28	80	29	30	57	18	28	46	36	40	52	22	40
TC_3356	chr2:27783134-27792103	ENSG00000205334	KNOWN		0	0	3	0	0	1	0	0	2	0	1	2	2	1
TC_3357	chr2:27848088-27856112	ENSG00000163797	KNOWN		146	60	146	48	53	153	43	43	160	54	136	178	42	116
TC_3358	chr2:27857770-27966727	ENSG00000171174	KNOWN		56	55	43	49	56	54	63	55	51	53	49	75	54	54
TC_3359	chr2:27966986-28415272	ENSG00000158019	KNOWN		130	28	132	38	23	109	32	25	138	42	102	153	29	108
TC_3360	chr2:28092181-28092853	ENSG00000197918	NOVEL		0	1	0	1	1	0	1	0	1	1	0	1	0	1
TC_3361	chr2:28469173-28493683	ENSG00000075426	KNOWN		178	38	223	30	32	182	40	36	238	38	179	224	38	170
TC_3362	chr2:28572485-28720117	ENSG00000163803	KNOWN		0	0	2	0	2	0	4	2	0	4	0	0	1	1
TC_3363	chr2:28828118-28879300	ENSG00000213639	KNOWN		515	289	538	328	277	493	293	211	562	310	369	585	213	377
TC_3364	chr2:28858887-28926981	ENSG00000163806	KNOWN		10	9	9	5	11	12	5	6	8	7	3	11	2	9
TC_3365	chr2:28926196-28946669	ENSG00000171103	KNOWN		32	16	27	18	14	28	9	9	24	14	15	30	9	25
TC_3366	chr2:28946737-29024588	ENSG00000163811	KNOWN		65	98	57	84	91	75	74	44	66	88	56	69	63	58
TC_3367	chr2:29003437-29003514	ENSG00000206928	KNOWN		0	0	0	0	0	0	0	0	0	0	0	0	0	0
